FILENAME,FILEENTRYID,COMPANYID,FOLDERID
RESOLUÇÃO-Nº-382-DE-13-DE-MARÇO-DE-2012-1.pdf,899925,35901,898701
RESOLUÇÃO-Nº-21-DE-13-DE-SETEMBRO-DE-2011.pdf,900469,35901,900068
RESOLUÇÃO-Nº-23.pdf,900496,35901,900068
resolução-39-1.pdf,900529,35901,900526
245ª-RE.pdf,900556,35901,900526
247ª-RE-.pdf,900574,35901,900526
250-RE.pdf,900602,35901,900526
251-RO.pdf,900611,35901,900526
297-RO-OUTUBRO.pdf,899811,35901,898701
297-RO-OUTUBRO-2.pdf,899844,35901,898701
298-RE-OUTUBRO.pdf,899856,35901,898701
RESOLUÇÃO-Nº-380-DE-13-DE-MARÇO-DE-2012-1.pdf,899907,35901,898701
RESOLUÇÃO-Nº-383-DE-22-DE-MARÇO-DE-2012-1.pdf,899934,35901,898701
RESOLUÇÃO-Nº-25-DE-4-DE-OUTUBRO-DE-2011..pdf,900080,35901,900068
RESOLUÇÃO-Nº-26-DE-4-DE-OUTUBRO-DE-2011.pdf,900089,35901,900068
RESOLUÇÃO-Nº-29-DE-4-DE-OUTUBRO-DE-2011.pdf,900116,35901,900068
RESOLUÇÃO-Nº-32-DE-22-DE-NOVEMBRO-DE-2011.pdf,900134,35901,900068
RESOLUÇÃO-Nº-33-DE-6-DE-DEZEMBRO-DE-2011..pdf,900143,35901,900068
268-RO-JANEIRO.pdf,900153,35901,900068
269-RO-FEVEREIRO.pdf,900165,35901,900068
270-RO-MARÇO.pdf,900177,35901,900068
272-RE-MARÇO.pdf,900204,35901,900068
273-RO-ABRIL.pdf,900216,35901,900068
274-RE-ABRIL.pdf,900228,35901,900068
276-RE-MAIO.pdf,900250,35901,900068
276-RE-MAIO-2.pdf,900260,35901,900068
RESOLUÇÃO-Nº-395-DE-14-DE-AGOSTO-DE-2012.pdf,900269,35901,898701
278-RE-JUNHO.pdf,900300,35901,900068
280-RO-SETEMBRO.pdf,900343,35901,900068
282-RO-NOVEMBRO.pdf,900384,35901,900068
RESOLUÇÃO-Nº-07-de-07-de-junho-de-2011-Composição-da-Mesa-de-Negociação-do-SUS.pdf,900404,35901,900068
RESOLUÇÃO-Nº-19.pdf,900431,35901,900068
253ª-RO.pdf,900641,35901,900526
256_RE.pdf,900669,35901,900526
259ª-RO.pdf,900696,35901,900526
261RO..pdf,900715,35901,900526
265ª-RO-minuta.pdf,900754,35901,900526
Recomendação-2010.pdf,900782,35901,900526
resolução-01-1.pdf,900791,35901,900526
resolução-03-1.pdf,900809,35901,900526
resolução-06-1.pdf,900837,35901,900526
resolução-08-Retificação.pdf,900869,35901,900526
resolução-10-1.pdf,900928,35901,900526
resolução-12-1.pdf,900967,35901,900526
resolução-28.pdf,902890,35901,902398
resolução-29.pdf,902899,35901,902398
305-RO-MAIO.pdf,898233,35901,898106
306-RO-JUNHO.pdf,898252,35901,898106
DODF-No136-21_07_2020-1.pdf,904627,35901,904460
DODF-No189-03_10_2019-1.pdf,904654,35901,904460
DODF-No208-04_11_2020 (1).pdf,904663,35901,904460
DODF-No208-04_11_2020.pdf,904672,35901,904460
resolução-65.pdf,902403,35901,902398
222-RO-1.pdf,902421,35901,902398
226-RO-ata-1.pdf,902449,35901,902398
233_RE_-1.pdf,902514,35901,902398
235-RO-1.pdf,902533,35901,902398
238-RO-ata-final-1.pdf,902561,35901,902398
242_RO-1.pdf,902606,35901,902398
296-RO-SETEMBRO.pdf,899287,35901,898701
221RO-1.pdf,902412,35901,902398
224RO-ata-1.pdf,902430,35901,902398
228_RO_ata_minuta1-1.pdf,902468,35901,902398
231-RO-1.pdf,902496,35901,902398
232-RO-1.pdf,902505,35901,902398
237-RE-1.pdf,902552,35901,902398
239_RE-1.pdf,902570,35901,902398
240_RE-1.pdf,902579,35901,902398
240-RE-1.pdf,902588,35901,902398
243-RE-1.pdf,902616,35901,902398
resolução-03.pdf,902643,35901,902398
resolução-07pdf.pdf,902680,35901,902398
resolução-09.pdf,902716,35901,902398
resolução-11.pdf,902734,35901,902398
resolução-13.pdf,902753,35901,902398
resolução-17.pdf,902789,35901,902398
resolução-19.pdf,902808,35901,902398
resolução-21.pdf,902826,35901,902398
resolução-27.pdf,902881,35901,902398
resolução-33.pdf,902936,35901,902398
resolução-34-.pdf,902945,35901,902398
resolução-35.pdf,902963,35901,902398
resolução-37.pdf,902982,35901,902398
resolução-40.pdf,903009,35901,902398
resolução-47.pdf,903073,35901,902398
resolução-01.pdf,902625,35901,902398
resolução-04.pdf,902652,35901,902398
resolução-06.pdf,902671,35901,902398
resolução-07-retificação (1).pdf,902689,35901,902398
resolução-07-retificação.pdf,902698,35901,902398
resolução-10.pdf,902725,35901,902398
resolução-14.pdf,902762,35901,902398
resolução-16.pdf,902780,35901,902398
resolução-20.pdf,902817,35901,902398
resolução-23.pdf,902844,35901,902398
resolução-25.pdf,902862,35901,902398
DODF-Composição-FSDF.pdf,904115,35901,904111
Publicacao_80900550_Publicacao_31_01_2022.pdf,904514,35901,904460
DODF-No204-27_10_2020.pdf,904524,35901,904460
DODF-No003-06_01_2020.pdf,904533,35901,904460
DODF-No50-15_03_2019.pdf,904563,35901,904460
DODF-No115-22_06_2020 (1).pdf,904590,35901,904460
DODF-No121-30_06_2020.pdf,904617,35901,904460
DODF-No164-29_08_2019.pdf,904636,35901,904460
DODF-No189-03_10_2019.pdf,904645,35901,904460
Publicacao_72387611_index.pdf,904712,35901,904460
resolução-11-1.pdf,900952,35901,900526
Resolução-nº-412-de-22_05_2013.pdf,898128,35901,898106
Resolucao-nº-414-de-26_06_-2013.pdf,898137,35901,898106
Resolução-nº-418-09.12-Cópia.pdf,898146,35901,898106
resolução-16-1.pdf,901039,35901,900526
resolução-17-1.pdf,901060,35901,900526
resolução-18-1.pdf,901078,35901,900526
resolução-19-1.pdf,901091,35901,900526
Resolução-nº-16-de-17_05_2005.pdf,904202,35901,904198
Resolução-nº-29-de-06-de-outubro-de-2005-dodf.pdf,904211,35901,904198
Resolução-nº-419-de-12_2013.pdf,898155,35901,898106
301-RO-FEVEREIRO.pdf,898176,35901,898106
304-RE-MAIO.pdf,898217,35901,898106
307-RE-JUNHO.pdf,898263,35901,898106
309-RO-AGOSTO.pdf,898294,35901,898106
312-RO-OUTUBRO.pdf,898329,35901,898106
314-RE-OUTUBRO.pdf,898349,35901,898106
316-RO-NOVEMBRO.pdf,898371,35901,898106
RESOLUÇÃO-Nº-49-DE-15-DE-DEZEMBRO-DE-2006.pdf,904024,35901,904011
Publicacao_76771566_index.pdf,904478,35901,904460
Publicacao_77142712_Publicacao_DODF___Ratificacao.pdf,904487,35901,904460
Publicacao_77365762_index.pdf,904496,35901,904460
DODF-No046-10_03_2021.pdf,904542,35901,904460
DODF-No49-13_03_2020.pdf,904551,35901,904460
DODF-No087-11_05_2020.pdf,904581,35901,904460
DODF-No115-22_06_2020.pdf,904599,35901,904460
Reunioes do Conselho 2012.pdf,905600,35901,904303
Decreto-de-04-de-setembro-de-2019-Mandato-CSDF-2019-2023.pdf,905674,35901,905644
Lei_Complementar_n_141.pdf,905694,35901,905644
decreto_n_33564-_ficha_limpa.pdf,905665,35901,905644
Informativo_n_32_2016.pdf,921832,35901,921054
Lei_n_8.080.pdf,905712,35901,905644
Regimento-Interno-vigente-2019-MAIOR.pdf,906725,35901,905644
Resolucao_453_do_MS_definicoes_do_CS.pdf,906752,35901,905644
333.pdf,906780,35901,905644
8142.pdf,906789,35901,905644
carta_dos_direitos_usuariospdf.pdf,906798,35901,905644
CONSTITUICAO_FEDERAL_1988.pdf,906807,35901,905644
Decreto_de_Conselheiros_2011-2014_-_DODF._13-03.2012.pdf,906820,35901,905644
Decreto_Federal_n_7.508-2011_Regulamentacao_da_Lei_n_8080.pdf,906825,35901,905644
Moção-01-Apelo.pdf,908760,35901,908736
Moção-03-Apelo.pdf,908778,35901,908736
Moção-06-Apelo.pdf,908809,35901,908736
Moção-07-Apelo.pdf,908818,35901,908736
Moção-08-Apelo.pdf,908827,35901,908736
Moção-09-Apoio.pdf,908836,35901,908736
Moção-11-Apelo.pdf,908854,35901,908736
CRONOGRAMA_REUNIOES_2014.pdf,905509,35901,904303
Lei__4604_-__DODF.pdf,905684,35901,905644
Lei_n_2.413.pdf,905703,35901,905644
Lei_Organica_do_DF.pdf,906701,35901,905644
Regimento_Interno_CSDF.pdf,906716,35901,905644
Resolucao_002-95_constituicao_dos_conselhos_gestores.pdf,906743,35901,905644
Resolucao_n_008-95_DEFINE_PRESIDENCIA_CONS.GESTORES.pdf,906762,35901,905644
resolução-20-1.pdf,901100,35901,900526
resolução-21-1.pdf,901109,35901,900526
resolução-22-1.pdf,901118,35901,900526
resolução-23-1.pdf,901127,35901,900526
resolução-24-1.pdf,901136,35901,900526
resolução-25-1.pdf,901146,35901,900526
resolução-26-1.pdf,901155,35901,900526
resolução-27-1.pdf,901164,35901,900526
resolução-29-1.pdf,901182,35901,900526
resolução-30-1.pdf,901191,35901,900526
317-RE-NOVEMBRO.pdf,898382,35901,898106
319-RO-DEZEMBRO.pdf,898402,35901,898106
320-RE-DEZEMBRO.pdf,898412,35901,898106
RECOMENDAÇÃO-DE-12-09-2013.pdf,898431,35901,898106
RECOMENDAÇÃO-DE-19-11-2013.pdf,898441,35901,898106
resolução-416.pdf,898450,35901,898106
Resolução-com-a-Reatificação-n°-416.pdf,898468,35901,898106
Resolução-n°-421.pdf,898486,35901,898106
Resolução-nº-406-de-06_02_2013.pdf,898495,35901,898106
Resolução-nº-408-08_03_2013.pdf,898513,35901,898106
RESOLUÇÃO-Nº-390-DE-22-DE-MAIO-DE-2012.-1.pdf,898704,35901,898701
RESOLUÇÃO-Nº-391-DE-12-DE-JUNHO-DE-2012-1.pdf,898711,35901,898701
RESOLUÇÃO-Nº-393-DE-19-DE-JUNHO-DE-2012.-1.pdf,898731,35901,898701
RESOLUÇÃO-Nº-395-Plano-de-saude-de-12-dezembro-2012-1.pdf,898750,35901,898701
RESOLUÇÃO-Nº-398-DE-21-DE-SETEMBRO-DE-2012.-1.pdf,898778,35901,898701
"RESOLUÇÃO Nº 51, DE 15 DE DEZEMBRO DE 2006..pdf",904043,35901,904011
"RESOLUÇÃO Nº 52, DE 15 DE DEZEMBRO DE 2006.pdf",904052,35901,904011
Moção-04-Apelo.pdf,908787,35901,908736
Moção-05-Apelo.pdf,908800,35901,908736
Moção-10-Apoio.pdf,908845,35901,908736
Moção-15-Apoio.pdf,908891,35901,908736
Moção-18-Repúdio.pdf,908919,35901,908736
Moção-20-Apelo.pdf,908937,35901,908736
Moção-22-Apelo.pdf,908956,35901,908736
Moção-32-Apelo.pdf,909058,35901,908736
Moção-41-Apelo.pdf,909133,35901,908736
Moção-61-Apelo.pdf,909255,35901,908736
resolução-31-1.pdf,901200,35901,900526
resolução-32-1.pdf,901210,35901,900526
resolução-33-1.pdf,901219,35901,900526
resolução-34.pdf,901235,35901,900526
resolução-35-1.pdf,901266,35901,900526
RESOLUÇÃO-Nº-404-DE-21-DE-SETEMBRO-DE-2012.-1.pdf,898824,35901,898701
RETIFICAÇÃO-resolução-n°-365-1.pdf,898879,35901,898701
284-RO-FEVEREIRO.pdf,898896,35901,898701
285-RE-FEVEREIRO.pdf,898909,35901,898701
288-RO-ABRIL.pdf,898942,35901,898701
291-RO-JUNHO.pdf,898971,35901,898701
Resolução-nº-409-de-27_03_2013.pdf,898110,35901,898106
Resolução-nº-411-de-12_06_2013.pdf,898119,35901,898106
Resolução-nº-420-de-03_12_2013.pdf,898164,35901,898106
302-RO-MARÇO.pdf,898188,35901,898106
303-RO-ABRIL.pdf,898198,35901,898106
308-RO-JULHO.pdf,898276,35901,898106
310-RE-AGOSTO.pdf,898306,35901,898106
311-RO-SETEMBRO.pdf,898318,35901,898106
313-RE-OUTUBRO.pdf,898339,35901,898106
318-RE-NOVEMBRO.pdf,898391,35901,898106
321-RE-DEZEMBRO.pdf,898422,35901,898106
Resolução-417°.pdf,898459,35901,898106
Resolução-n°410-de-19_04_2013.pdf,898477,35901,898106
Resolução-nº-407-de-06_02_2013.pdf,898504,35901,898106
Moção-12-Repúdio.pdf,908863,35901,908736
Moção-13-Repúdio.pdf,908872,35901,908736
Moção-14-Apelo.pdf,908882,35901,908736
Moção-16-Apelo.pdf,908900,35901,908736
Moção-17-Apelo.pdf,908909,35901,908736
Moção-19-Apelo.pdf,908928,35901,908736
Moção-21-Apelo.pdf,908947,35901,908736
Moção-23-Apelo.pdf,908965,35901,908736
Moção-24-Apelo.pdf,908975,35901,908736
Moção-25-Apelo.pdf,908984,35901,908736
Moção-26-Apelo.pdf,908993,35901,908736
Moção-29-Apelo.pdf,909021,35901,908736
Moção-30-Apelo.pdf,909030,35901,908736
Moção-33-Apelo.pdf,909068,35901,908736
Resolução-nº-408-de-21_02_2013.pdf,898522,35901,898106
Resolução-nº-035.2007-republicacao.pdf,904015,35901,904011
"RESOLUÇÃO Nº 50, DE 15 DE DEZEMBRO DE 2006..pdf",904033,35901,904011
Publicacao_76593959_index.pdf,904468,35901,904460
Publicacao_79131208_Publicacao_DODF___Ratificacao.pdf,904505,35901,904460
DODF-No56-24_03_2020.pdf,904572,35901,904460
296-RO-SETEMBRO-3.pdf,899570,35901,898701
279-RO-AGOSTO.pdf,900326,35901,900068
295-RE-AGOSTO.pdf,899189,35901,898701
295-RE-AGOSTO-2.pdf,899203,35901,898701
DODF-No117-24_06_2020.pdf,904608,35901,904460
Publicacao_69653048_index.pdf,904681,35901,904460
Publicacao_70845928_index.pdf,904691,35901,904460
Publicacao_70949751_index1.pdf,904703,35901,904460
Publicacao_76588617_index.pdf,904721,35901,904460
CT-065-2020-768x809.png,916976,35901,916847
Contrato-067.2020-1.pdf,917015,35901,916853
Tabela-067-2020.jpg,917026,35901,916853
Tabela-Ct-075-2020.png,917195,35901,916882
Contrato-079.2020.pdf,917230,35901,916886
Contrato-070.2020.pdf,917139,35901,916876
1°-TERMO-ADITIVO-AO-CONTRATO-No-075-2020.pdf,917173,35901,916882
Contrato-075.2020.pdf,917184,35901,916882
Tabela_64481000_Tabela_dos_Contratos_Relacionados_ao_COVID.pdf,917286,35901,916701
CT-104-2020.png,917505,35901,916913
315-RE-OUTUBRO.pdf,898360,35901,898106
281-RO-OUTUBRO.pdf,900361,35901,900068
283-RO-DEZEMBRO.pdf,900394,35901,900068
RESOLUÇÃO-Nº-17.pdf,900413,35901,900068
RESOLUÇÃO-Nº-18.pdf,900422,35901,900068
RESOLUÇÃO-Nº-20.pdf,900445,35901,900068
RESOLUÇÃO-Nº-21.pdf,900460,35901,900068
RESOLUÇÃO-Nº-22.pdf,900478,35901,900068
RESOLUÇÃO-Nº-22-DE-13-DE-SETEMBRO-DE-2011.pdf,900487,35901,900068
RESOLUÇÃO-Nº-24-DE-4-DE-OUTUBRO-DE-2011..pdf,900505,35901,900068
resolução-40-1.pdf,900538,35901,900526
244ª-RO.pdf,900547,35901,900526
246ª-RO.pdf,900565,35901,900526
248ª-RE.pdf,900584,35901,900526
249ªRO.pdf,900593,35901,900526
252ª-RE.pdf,900632,35901,900526
254-RE.pdf,900650,35901,900526
255_RO.pdf,900659,35901,900526
257ª-RO.pdf,900678,35901,900526
RESOLUÇÃO-Nº-395-Plano-de-saude-de-12-dezembro-2012-1 (1).pdf,900021,35901,898701
RESOLUÇÃO-Nº-27-DE-4-DE-OUTUBRO-DE-2011.pdf,900098,35901,900068
RESOLUÇÃO-Nº-28-DE-13-DE-SETEMBRO-DE-2011.pdf,900107,35901,900068
RESOLUÇÃO-Nº-31-DE-8-DE-NOVEMBRO-DE-2011..pdf,900125,35901,900068
271-RE-MARÇO.pdf,900191,35901,900068
275-RO-MAIO.pdf,900240,35901,900068
Moção-37-Apoio.pdf,909105,35901,908736
Moção-38-Apelo.pdf,909115,35901,908736
Moção-40-Apelo.pdf,909124,35901,908736
Moção-58-Apelo.pdf,909226,35901,908736
Moção-59-Apelo.pdf,909236,35901,908736
Nota-Empenho-03179-Goyazes-Biotecnologia.pdf,916734,35901,916704
Contrato-063-2020-768x823.png,916939,35901,916803
Contrato-099.2020.pdf,917369,35901,916910
Rescisao-CT-068.2020.pdf,917053,35901,916866
Contrato-065.2020.pdf,916966,35901,916847
277-RO-JUNHO.pdf,900290,35901,900068
294-RO-AGOSTO.pdf,899121,35901,898701
resolução-31.pdf,902918,35901,902398
resolução-13-1.pdf,900982,35901,900526
resolução-36.pdf,902972,35901,902398
resolução-38.pdf,902991,35901,902398
resolução-14-1.pdf,901003,35901,900526
resolução-39.pdf,903000,35901,902398
resolução-15-1.pdf,901018,35901,900526
Moção-62-Apelo.pdf,909264,35901,908736
Screen-Shot-2020-08-05-at-10.00.11-768x763.png,917082,35901,916866
2°-TA-CT-068.2018.pdf,917064,35901,916866
Contrato-063.2020.pdf,916928,35901,916803
Contrato-068.2020.pdf,917075,35901,916866
TabelaContrato-079-2020.png,917237,35901,916886
CT-070_2020.png,917150,35901,916876
CT-091-2020.png,917318,35901,916901
CT-096-2020.png,917349,35901,916904
CT-104.2020.pdf,917494,35901,916913
Contrato-Administrativo-N°-042371-2020.pdf,917568,35901,917556
Contrato-041437.2020.pdf,917604,35901,917595
TERMO-ADITIVO-AO-CONTRATO-No-067-2020.pdf,917004,35901,916853
CT-069-2020-768x926.png,917115,35901,916869
Contrato-080.2020.pdf,917262,35901,916889
Tabela-CT-080-2020.png,917269,35901,916889
CT-099-2020-768x661.png,917376,35901,916910
resolução-42.pdf,903028,35901,902398
resolução-44.pdf,903046,35901,902398
resolução-46.pdf,903064,35901,902398
resolução-28-1.pdf,901173,35901,900526
resolução-37-1.pdf,901348,35901,900526
Resolução-36-10-06-2008.pdf,903189,35901,903186
Resolução-nº-53-2008-santa-maria.pdf,903207,35901,903186
258ª-RE.pdf,900687,35901,900526
260_RE.pdf,900705,35901,900526
262-RE.pdf,900724,35901,900526
263-RO.pdf,900733,35901,900526
264-RE.pdf,900745,35901,900526
266_RE_minuta.pdf,900763,35901,900526
267_RE.pdf,900772,35901,900526
CT-042371-2020.png,917575,35901,917556
Contrato-091.2020.pdf,917307,35901,916901
Contrato-069.2020.pdf,917108,35901,916869
1°-Termo-Apostilamento-ao-CT-N°-104-2020.pdf,917450,35901,916913
1°-TA-CT-079.2020.pdf,917219,35901,916886
Contrato-096.2020.pdf,917338,35901,916904
3°-TERMO-DE-APOSTILAMENTO-AO-CONTRATO-No-104-2020.pdf,917428,35901,916913
CONTRATO-104-2020-SESDF-2o-AP.pdf,917439,35901,916913
Resolução nº 002 Revogar ad referendum Plano de Atenção ao Paciente Crítico (1).pdf,900800,35901,900526
resolução-04-1.pdf,900818,35901,900526
resolução-05-1.pdf,900827,35901,900526
resolução-07.pdf,900846,35901,900526
resolução-08-1.pdf,900855,35901,900526
resolução-36-1.pdf,901305,35901,900526
resolução-38-1.pdf,901378,35901,900526
resolução-09-1.pdf,900897,35901,900526
225ª-1.pdf,902440,35901,902398
227-RO-ata-minuta-1.pdf,902458,35901,902398
229-RO-ata-final-1.pdf,902477,35901,902398
230-RO-1.pdf,902486,35901,902398
234-re-1-1.pdf,902523,35901,902398
236-aprovada-1.pdf,902543,35901,902398
241-1.pdf,902597,35901,902398
resolução-02.pdf,902634,35901,902398
resolução-05.pdf,902661,35901,902398
resolução-08.pdf,902707,35901,902398
resolução-12.pdf,902744,35901,902398
resolução-15.pdf,902771,35901,902398
294-RO-AGOSTO-2.pdf,899179,35901,898701
resolução-18.pdf,902799,35901,902398
resolução-22.pdf,902835,35901,902398
resolução-24.pdf,902853,35901,902398
resolução-26.pdf,902872,35901,902398
resolução-30.pdf,902908,35901,902398
resolução-32.pdf,902927,35901,902398
resolução-34-retificação.pdf,902954,35901,902398
resolução-41-2.pdf,903019,35901,902398
resolução-43.pdf,903037,35901,902398
resolução-45.pdf,903055,35901,902398
resolução-48.pdf,903083,35901,902398
Resolução-nº-32-de-09-de-junho-de-2008-Credenciamento-Zerbini_INCOR.pdf,903198,35901,903186
RESOLUÇÃO-Nº-399-DE-21-DE-SETEMBRO-DE-2012.-1.pdf,898787,35901,898701
RESOLUÇÃO-Nº-403-DE-22-DE-MAIO-DE-2012-1.pdf,898815,35901,898701
resolução-PDRSES-1.pdf,898842,35901,898701
RETIFICAÇÃO-Na-Resolução-nº-394-de-3-de-julho-de-2012-1.pdf,898870,35901,898701
287-RE-MARÇO.pdf,898932,35901,898701
289-RO-MAIO.pdf,898952,35901,898701
290-RE-MAIO.pdf,898962,35901,898701
293-RO-JULHO.pdf,898997,35901,898701
3°-TERMO-ADITIVO-AO-CONTRATO-No-104-2020.pdf,917461,35901,916913
2°-Termo-Aditivo-ao-CT-N°-104-2020.pdf,917472,35901,916913
1°-Termo-Aditivo-ao-CT-N°-104-2020-1.pdf,917483,35901,916913
Contrato-106.2020.pdf,917531,35901,916919
CT-041437-2020-768x789.png,917611,35901,917595
Termo_de_Adjudicacao_78966887_PE_01.2022___termo_de_adjudicacao.pdf,960781,35901,960745
Despacho_84074728.pdf,960788,35901,960745
Ata_80332784_PE_01.2022___CADASTRO_RESERVA.pdf,960799,35901,960745
Dispensa-de-Licitacao-2035_2020-CONCENTRADOR-DE-OXIGENIO-DOMICILIAR-ESTACIONARIO-e-PORTATIL.pdf,551931,35901,831671
Dispensa-de-licitacao-2043.2020-PROCESSADOR-DE-FALA-OPUS-2.pdf,551936,35901,831671
Aviso-de-abertura-de-dispensa-de-licitacao-Oficio-no-2044_2020-NIVOLUMABE-SOLUCAO-INJETAVEL-100MG-E-40MG.pdf,551941,35901,831671
Dispensa-de-Licitacao-2057-2020-TACROLIMO-POMADA-DERMATOLOGICA-1MGG-BISNAGA-10G.pdf,551946,35901,831671
aviso-ASCOM-Oficio-N°2058-2020.pdf,551951,35901,831671
Dispensa-de-Licitacao-2059_2020-PRAMIPEXOL-COMPRIMIDO-025-MG.pdf,551956,35901,831671
ASCOM-PUBLICACAO-DE-ABERTURA-DA-DL-OFICIO-No-2062-2020-RAMIPRIL-COMPRIMIDO-25-MG.pdf,551961,35901,831671
DL-2063.pdf,551966,35901,831671
Dispensa-de-LIcitacao-2064.2020.pdf,551971,35901,831671
4.AVISO-MURAL-OF.-XXX.pdf,551976,35901,831671
Dispensa-de-LIcitacao-2070.2020-PENICILAMINA-CAPSULA-250-MG.pdf,551981,35901,831671
4.AVISO-MURAL-OF.-2075-2020.pdf,551986,35901,831671
ASCOM-PUBLICACAO-DE-ABERTURA-DA-DL-OFICIO-No-2076-2020-APARELHO-BIPAP.pdf,551991,35901,831671
Dispensa-de-Licitacao-2077_2020-CARBOMERO-940.pdf,551996,35901,831671
ASCOM-PUBLICACAO-DE-ABERTURA-DA-DL-OFICIO-No-2254-2020-MASCARA-FACIAL-PARA-OXIGENOTERAPIA-INFANTIL.pdf,552416,35901,831671
Dispensa-de-Licitacao-2256-2020.pdf,552421,35901,831671
aviso-ASCOM-Oficio-N°2258-2020.pdf,552431,35901,831671
aviso-ASCOM-Oficio-2259-2020.pdf,552436,35901,831671
aviso-ASCOM-Oficio-N°2260-2020.pdf,552441,35901,831671
Dispensa-de-Licitacao-2262-2020.pdf,552451,35901,831671
AVISO-DE-ABERTURA-DA-DISPENSA-DE-LICITACAO-OFICIO-No-2264-2020.pdf,552456,35901,831671
Dispensa-de-Licitacao-2265-2020.pdf,552461,35901,831671
Dispensa-de-Licitacao-2078_2020-CEFTAZIDIMA-PO-PARA-SOLUCAO-INJETAVEL-1-G-FRASCO-AMPOLA.pdf,552001,35901,831671
Aviso-de-abertura-de-dispensa-de-licitacao-Oficio-no-2079_2020-NIFEDIPINO-COMPRIMIDO-OU-CAPSULA-10-MG.pdf,552006,35901,831671
Dispensa-de-Licitacao-2080_2020-SULFAMETOXAZOL-TRIMETOPRIMA-SUSPENSAO-ORAL.pdf,552011,35901,831671
Dispensa-de-Licitacao-2081_2020-BROCA-BAIXA-ROTACAO-REF.-3-COMPRIMENTO-32.pdf,552016,35901,831671
aviso-ASCOM-Oficio-N°2082-2020.pdf,552021,35901,831671
Aviso-de-abertura-de-dispensa-de-licitacao-Oficio-no-2084_2020-TANSULOSINA-DUTASTERIDA-04MG-05MG.pdf,552031,35901,831671
Dispensa-de-Licitacao-2091_2020-IODOFORMIO-ASPECTO-FISICO-PO-OU-CRISTAL-AMARELO.pdf,552036,35901,831671
OFICIO-715-2020.pdf,548648,35901,831196
Dispensa-de-Licitação-720-2020.pdf,548663,35901,831196
Dispensa-de-Licitação-723-2020.pdf,548678,35901,831196
OFICIO-1514-2020-AVISO-ASCOM.pdf,551565,35901,831606
2.-aviso-ASCOM-OF-1522-2020-RAMIPRIL-5MG-HIDROCLOROTIAZIDA-125.pdf,551570,35901,831606
AVISO-MURAL-OF.1579.2020.pdf,551580,35901,831606
AVISO-MURAL-OF.-1608.2020.pdf,551585,35901,831606
DL-1610-2020.pdf,551590,35901,831606
4.AVISO-MURAL-OF.-1616-2020.pdf,551595,35901,831606
DL-1623-2020.pdf,551600,35901,831606
RATIFICACAO-DE-DISPENSA-DE-LICITACAO-no-04_2021.pdf,551605,35901,831606
RATIFICACAO-DE-DISPENSA-DE-LICITACAO-no-13_2021.pdf,551610,35901,831606
AVISO-ASCOM-OFICIO-1781-2020.pdf,551626,35901,831606
AVISO-MURAL-OF.-1783.2020.pdf,551631,35901,831606
2.-aviso-ASCOM-OF-1785-2020-ANALOGO-DE-INSULINA-HUMANA.pdf,551636,35901,831606
2.-aviso-ASCOM-OF-1826-2020.pdf,551641,35901,831606
2.-aviso-ASCOM-OF-1830-2020-FILTRO-SOLAR-FACIAL-FPS-50.pdf,551646,35901,831606
2.-aviso-ASCOM-OF-1832-2020-BUSPIRONA-CLORIDRATO-10-MG.pdf,551651,35901,831606
2.-aviso-ASCOM-OF-1840-2020-RAMIPRIL-5MG-HIDROCLOROTIAZIDA-125.pdf,551656,35901,831606
AVISO-ASCOM-OFICIO-1841-2020.pdf,551661,35901,831606
AVISO-ASCOM-OFICIO-1842-2020.pdf,551666,35901,831606
2.-aviso-ASCOM-OF-1894-2020-AVENTAL-PARA-O-PACIENTE-CAMISOLA.pdf,551676,35901,831606
Dispensa-de-Licitacao-2092-2020-Ponteira-flexivel-para-ablacao.pdf,552041,35901,831671
4.AVISO-MURAL-OF.-2093.pdf,552046,35901,831671
Dispensa-de-Licitacao-2096_2020-LUVA-CIRURGICA-e-outros.pdf,552051,35901,831671
Dispensa-de-Licitacao-2102-2020-BOLSA-PARA-ESTOMIA-NEONATAL-TRANSPARENTE-1-PECA-NAO-ESTERIL.pdf,552056,35901,831671
Dispensa-de-Licitacao-2105-2020-OCULOS-COM-ARMACAO.pdf,552061,35901,831671
Dispensa-de-Licitacao-2112_2020-Solucao-de-acido-citrico-50.pdf,552066,35901,831671
AVISO-ABERTURA-OF-2114-2020-.pdf,552071,35901,831671
aviso-ASCOM-Oficio-N°2115-2020.pdf,552076,35901,831671
aviso-ASCOM-Oficio-N°2118-2020.pdf,552081,35901,831671
aviso-ASCOM-Oficio-N°2119-2020.pdf,552086,35901,831671
aviso-ASCOM-Oficio-N°2122-2020.pdf,552091,35901,831671
ASCOM-PUBLICACAO-DE-ABERTURA-DA-DL-OFICIO-No-2123-2020-SISTEMA-DE-VENTILACAO-NAO-INVASIVA.pdf,552096,35901,831671
AVISO-ASCOM-OFICIO-1895-2020.pdf,551681,35901,831606
2.-aviso-ASCOM-OF-1907-2020-VALPROATO-DE-SODIO.pdf,551686,35901,831606
2.-aviso-ASCOM-OF-1909-2020-HIALURONATO-DE-SODIO-2MGML.pdf,551691,35901,831606
2.-aviso-ASCOM-OF-1910-2020-SILDENAFILA-COMPRIMIDO-50MG.pdf,551696,35901,831606
aviso-ASCOM-Oficio-N°2125-2020.pdf,552106,35901,831671
